SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.004988118,61,0,2579.0,,8,0,3,0,0.0
0,0.435625365,73,0,0.373325335,5000.0,12,0,1,0,0.0
0,0.440377466,37,0,0.055177929,2500.0,2,0,0,0,2.0
0,0.0,24,0,0.0,1.0,1,0,0,0,0.0
0,0.225266876,59,0,0.440911818,1666.0,5,0,1,0,0.0
0,0.046887152,76,0,0.003523474,10500.0,8,0,0,0,0.0
0,0.009524677,66,0,0.147067647,13333.0,10,0,1,0,0.0
0,0.0,22,0,0.0,,1,0,0,0,0.0
0,0.797308663,37,0,0.72395417,3752.0,9,0,1,0,4.0
0,0.807268156,50,0,0.482764335,6033.0,8,1,1,0,2.0
0,0.052792395,56,0,995.0,,6,0,1,0,2.0
0,0.283711855,33,0,0.119868251,8500.0,11,0,0,0,0.0
0,0.082687051,51,0,1495.0,0.0,9,0,2,0,3.0
0,0.98860228,28,2,0.149609162,5500.0,7,0,0,0,0.0
0,0.0,75,0,43.0,,2,0,0,0,
0,0.9999999,44,0,0.555582004,4200.0,6,0,2,0,0.0
0,0.017684817,94,0,327.0,,6,0,0,0,0.0
0,0.0,39,0,0.224710116,2500.0,9,0,0,0,2.0
0,0.141971606,64,0,0.085728568,4000.0,2,0,0,0,0.0
1,0.9999999,42,0,1.766860949,1200.0,2,0,1,0,2.0
1,0.690052859,64,0,1.155267579,4166.0,13,0,4,0,0.0
0,0.014443642,34,0,867.0,,3,0,1,0,0.0
0,0.850541236,52,0,0.52278408,5200.0,10,0,3,0,1.0
0,0.0,52,1,0.048484848,7094.0,3,0,0,0,0.0
0,0.025426193,64,0,0.138990696,7093.0,8,0,1,0,1.0
0,0.008199504,65,0,0.176778773,11833.0,11,0,2,0,0.0
0,0.9999999,51,0,0.0,6928.0,0,0,0,0,1.0
0,0.108730917,42,0,0.816439621,4330.0,14,0,1,0,2.0
0,0.037237111,80,0,0.01049825,6000.0,8,0,0,0,0.0
0,0.004849758,60,0,0.450366422,1500.0,8,0,0,0,0.0
0,0.33722056,38,0,0.224454287,6321.0,7,0,0,0,3.0
0,0.216141416,39,0,0.257909875,7300.0,9,0,2,0,0.0
1,0.9999999,48,1,0.26296065,1600.0,1,0,0,0,0.0
0,0.027997565,49,0,2472.0,,11,0,2,0,0.0
0,0.024273558,31,0,0.083311328,7573.0,5,0,0,0,0.0
0,0.267415788,62,0,0.46546792,4893.0,15,0,1,0,0.0
0,0.004826613,61,0,1940.0,0.0,10,0,1,0,0.0
0,0.22960494,43,0,0.124459691,14574.0,4,0,1,0,1.0
0,0.112783538,42,0,0.384303435,4191.0,9,0,2,0,0.0
0,0.016583994,59,0,0.270020626,11150.0,9,0,2,0,1.0
0,0.610778443,78,1,0.005291005,1700.0,3,0,0,1,0.0
0,0.062061844,59,0,0.249158249,4157.0,7,0,1,0,0.0
0,0.205655719,36,0,2082.0,,13,0,2,0,0.0
0,0.02788255,66,0,0.330518147,4380.0,11,0,2,0,0.0
0,0.399370607,71,0,0.302195236,2140.0,3,0,0,0,0.0
0,0.275662291,35,0,0.535466416,8500.0,12,0,4,0,0.0
0,0.007443617,40,0,0.131336406,3905.0,3,0,0,0,3.0
0,0.04250385,58,0,0.019791149,10054.0,15,0,0,0,0.0
0,0.028092872,67,0,0.233203359,6667.0,3,0,1,0,0.0
0,0.909859569,51,1,1.045393137,3700.0,9,0,2,0,1.0
0,0.028491873,74,0,0.069114471,8333.0,13,0,1,0,0.0
0,0.003928291,77,0,1.0,,4,0,0,0,
0,0.0,62,0,0.459907834,4339.0,6,0,2,0,0.0
1,1.001451496,53,6,0.604779096,5816.0,9,0,1,1,0.0
0,0.621053692,58,0,1.693329167,6400.0,44,0,4,0,0.0
0,0.011378918,68,0,0.360481976,20000.0,6,0,1,0,0.0
0,0.402867038,43,5,0.494407159,14750.0,36,1,2,0,0.0
0,0.043848455,55,0,62.0,,3,0,0,0,1.0
0,0.003444005,36,0,0.091980636,4750.0,12,0,0,0,0.0
0,0.129492827,53,0,1522.0,0.0,6,0,1,0,0.0
0,0.575346379,45,1,0.013220753,9000.0,3,1,0,0,3.0
1,0.9999999,66,0,0.193286166,6642.0,3,0,1,0,0.0
1,0.460285361,58,2,409.0,,7,0,0,2,0.0
0,0.156339456,53,0,0.213527009,11014.0,10,0,1,0,2.0
0,0.9999999,36,0,0.734235384,3916.0,5,0,1,0,0.0
0,0.149154403,42,0,0.432813437,3333.0,7,0,2,0,2.0
0,0.550422479,44,0,2346.0,,5,0,1,0,
0,0.9999999,23,0,0.0,820.0,1,0,0,0,0.0
0,0.147221319,60,0,0.183954011,4000.0,8,0,0,0,0.0
0,0.0299975,70,0,0.119215106,2700.0,11,0,0,0,0.0
0,0.713022075,46,0,0.548769961,9267.0,13,0,1,0,1.0
0,0.24190036,49,0,0.421921578,4360.0,10,0,1,0,2.0
0,0.557352957,66,0,0.296044066,9984.0,10,0,1,0,1.0
0,0.035034477,67,0,0.48557555,3500.0,13,0,2,0,0.0
0,0.045828437,42,0,0.194169703,1920.0,3,0,1,0,0.0
0,0.529879125,67,0,0.345236491,14841.0,21,0,4,0,1.0
0,0.020434099,80,0,17.0,,3,0,0,0,0.0
0,0.06659788,53,0,0.450531139,4800.0,9,0,1,0,0.0
0,0.003999902,72,0,0.176952381,10499.0,10,0,1,0,0.0
0,0.123471362,63,0,0.364188164,2635.0,6,0,1,0,1.0
0,0.065362448,46,0,0.267690136,17000.0,6,0,2,0,3.0
0,0.724754571,53,0,0.22875817,2600.0,8,0,0,0,3.0
0,0.727893475,60,0,9185.0,,13,0,2,0,1.0
0,0.517616833,65,0,0.674915938,7434.0,10,0,1,0,0.0
1,0.907946591,63,2,0.431092437,3569.0,9,0,0,0,0.0
0,0.139889079,48,1,0.229094428,12400.0,15,0,2,0,0.0
0,0.794898334,41,0,0.480796586,5623.0,7,0,1,1,1.0
0,0.044740301,69,0,3756.0,,11,0,3,0,0.0
0,0.921215757,38,0,0.08886027,1552.0,1,0,0,0,0.0
0,0.316984151,57,0,1379.0,,4,0,1,0,0.0
0,0.659178931,39,0,0.285324697,5866.0,6,0,1,0,1.0
0,0.0,63,0,0.120325805,2700.0,10,0,0,0,1.0
0,0.00906779,52,0,0.151667867,8333.0,16,0,1,0,0.0
0,0.0,43,0,498.0,,4,0,0,0,2.0
0,0.732660667,44,2,0.14041952,9200.0,15,0,1,0,0.0
0,0.197036498,48,1,0.025570417,5083.0,9,0,0,0,2.0
0,0.193583737,29,0,0.055712694,11666.0,6,0,0,0,0.0
0,0.015724092,70,0,34.0,0.0,10,0,0,0,0.0
0,0.881664756,35,0,0.291712953,4500.0,5,0,0,0,1.0
0,0.129960352,38,0,0.268924526,8916.0,4,0,1,0,2.0
0,0.104900317,43,0,2517.0,,6,0,2,0,0.0
0,0.142623607,37,0,0.901290812,2633.0,10,0,3,0,2.0
0,0.08298868,49,0,0.323675693,12666.0,8,0,2,0,0.0
0,0.053533792,71,0,0.020035357,1696.0,9,0,0,0,0.0
0,0.074101601,62,0,0.251703713,15700.0,15,0,2,0,1.0
0,0.327622111,42,0,0.413528824,3000.0,11,0,2,0,0.0
0,0.482099295,43,0,0.361814082,3990.0,13,0,0,0,1.0
0,0.015406009,45,0,0.456555415,7100.0,7,0,3,0,1.0
0,0.236657966,67,0,0.421223355,2157.0,8,0,0,0,0.0
0,0.009959801,82,0,28.0,,8,0,0,0,0.0
0,0.964504437,74,0,0.399906455,2137.0,7,0,0,0,0.0
0,0.04261284,27,0,964.0,,5,0,0,0,0.0
0,0.949673581,31,2,0.491813523,8000.0,15,0,1,0,0.0
0,0.479355027,55,0,0.75153225,10278.0,9,0,4,0,0.0
0,0.419515124,50,0,0.637045369,8000.0,11,0,2,0,0.0
0,0.02242868,69,0,0.25655616,8083.0,18,0,2,0,1.0
0,0.041960066,75,0,283.0,,5,0,0,0,0.0
0,0.0,90,0,0.258841548,7181.0,8,0,1,0,0.0
0,0.9999999,62,0,0.677553741,6000.0,9,0,1,0,4.0
1,1.330677291,40,1,0.106943336,7517.0,2,3,0,0,3.0
0,0.196090822,58,1,0.184372256,3416.0,10,0,0,0,1.0
0,0.379378048,49,0,0.454623369,10500.0,17,0,1,0,0.0
0,0.008661524,75,0,16.0,,5,0,0,0,0.0
0,0.9999999,40,0,0.017138776,4200.0,2,2,0,0,2.0
0,0.30597694,63,1,0.431521821,13266.0,17,0,4,0,3.0
0,0.429501639,48,0,0.132482568,7600.0,4,0,0,1,1.0
0,0.232150191,46,0,2.753108348,1125.0,16,0,2,0,3.0
0,0.0,35,0,4810.0,,5,0,2,0,0.0
0,0.9999999,25,0,0.153580673,2317.0,2,0,0,0,0.0
0,0.198614571,76,0,0.396825397,8000.0,7,0,3,0,0.0
0,0.093107398,81,0,0.46598056,1748.0,8,0,1,0,0.0
0,0.0,79,0,29.0,,2,0,0,0,
0,0.305305599,77,1,0.073185363,5000.0,7,0,0,0,1.0
1,0.9999999,47,0,3424.0,,5,0,2,0,0.0
0,0.366907137,89,0,0.462257537,4278.0,20,0,2,0,0.0
0,0.9260493,32,0,0.197871311,2066.0,5,0,0,0,1.0
0,0.0,47,0,0.067819508,3700.0,3,0,0,0,3.0
0,0.9999999,53,1,0.659736106,2500.0,4,0,2,2,2.0
0,0.527081494,44,0,0.243491057,8833.0,10,0,1,0,0.0
0,0.010523213,77,0,608.0,,8,0,1,0,
0,0.138034479,47,0,0.285099516,7435.0,5,0,2,0,2.0
0,0.312610708,54,0,0.239914489,14500.0,10,0,2,0,0.0
0,0.020956737,53,0,2433.0,,14,0,1,0,0.0
0,0.389780511,58,0,0.289847867,10056.0,12,0,2,0,0.0
0,0.025862288,62,0,0.005086827,5700.0,6,0,0,0,1.0
0,0.014528434,64,0,0.005089059,2750.0,3,0,0,0,0.0
0,0.0,43,0,0.516204791,2128.0,13,0,1,0,1.0
0,0.073387449,71,0,0.178843227,7883.0,11,0,1,0,0.0
1,0.810911211,48,0,0.804020629,9500.0,9,0,2,0,2.0
0,0.105170284,36,0,0.339470796,8200.0,9,0,3,0,0.0
0,0.047078536,33,0,0.390243902,6600.0,5,0,1,0,0.0
0,0.296181108,50,2,0.186319765,4765.0,9,1,0,0,0.0
0,0.025517721,51,0,0.282202094,8500.0,11,0,2,0,3.0
0,0.164278574,41,0,0.226591136,3000.0,6,0,0,0,0.0
0,0.813941921,63,0,0.422806291,4831.0,9,0,2,0,0.0
0,0.9999999,23,0,0.105067985,2426.0,2,0,0,0,0.0
0,0.44945476,54,0,0.198903681,11492.0,10,0,2,0,1.0
0,0.087787617,53,0,0.161337361,9600.0,5,0,1,0,0.0
0,0.335127004,61,0,1381.0,,20,0,1,0,0.0
0,0.232562744,26,0,140.0,0.0,3,0,0,0,0.0
0,0.148802591,64,0,1.144199611,3085.0,10,0,1,0,0.0
0,0.106884272,35,0,0.653306102,3916.0,7,0,2,0,2.0
0,0.012797441,25,0,0.162837163,1000.0,4,0,0,0,0.0
0,0.579792146,59,0,0.331205292,13000.0,7,0,2,0,1.0
0,0.524820062,61,0,0.49610078,5000.0,15,0,1,0,1.0
0,0.387173019,62,1,0.39699115,11299.0,12,0,2,0,0.0
0,0.108076312,49,0,0.162889896,3750.0,8,0,0,0,0.0
0,0.025730016,48,0,1566.0,,10,0,1,0,0.0
0,0.9999999,60,0,0.335334826,9825.0,6,0,2,0,0.0
0,0.108024107,41,0,0.315336933,5000.0,5,0,1,0,3.0
0,0.115296279,34,0,0.252174783,10000.0,8,0,1,0,2.0
0,0.068874102,52,0,0.325779037,6000.0,12,0,1,0,1.0
0,0.875140607,66,0,0.385674931,1088.0,3,0,0,0,0.0
0,0.05714957,51,0,0.332550336,5959.0,9,0,1,0,2.0
0,0.252080821,52,0,0.654473554,2022.0,7,0,1,0,2.0
0,0.568106312,48,0,0.272070485,5674.0,5,0,2,0,0.0
0,0.226989934,60,0,0.044728103,9635.0,6,0,0,0,0.0
0,0.418545432,56,0,0.479408237,2500.0,11,0,1,0,0.0
0,0.540773077,39,0,0.093609055,11750.0,7,0,0,0,2.0
0,0.564246431,61,0,0.646335213,1950.0,5,0,1,0,0.0
0,0.735028188,36,0,0.686910995,2864.0,12,0,1,0,2.0
0,0.258235085,71,0,0.868867705,4300.0,20,0,2,0,0.0
0,0.029226242,65,0,0.268698504,12500.0,18,0,4,0,1.0
0,0.151168463,60,0,0.20214432,8300.0,8,0,1,0,0.0
0,0.0,87,0,0.0,2545.0,6,0,0,0,0.0
0,0.000782586,67,0,0.16407465,6429.0,4,0,1,0,0.0
0,0.080854833,54,0,0.016837041,4988.0,5,0,0,0,2.0
0,0.106204556,50,0,0.346387801,12000.0,12,0,4,0,0.0
0,0.14849297,79,0,0.074292571,10000.0,15,2,0,1,0.0
0,0.141909432,27,0,0.019592163,2500.0,5,0,0,0,0.0
0,0.468424622,78,0,0.730619927,8500.0,14,0,2,0,0.0
0,0.639987259,68,1,0.457617573,10652.0,7,0,1,0,0.0
0,0.326995262,77,0,1.143673236,3500.0,11,0,2,0,0.0
1,0.023746702,46,3,7.372483669,7500.0,7,1,2,1,0.0
0,0.119348888,38,0,0.838397523,5166.0,10,0,1,0,1.0
1,0.086791565,63,0,1910.0,,9,0,2,0,0.0
0,0.17764445,58,0,0.217472816,8000.0,8,0,2,0,0.0
0,0.019856699,65,0,0.574960547,1900.0,10,0,1,0,0.0
0,0.042751109,39,0,0.371728253,10391.0,25,0,3,0,3.0
0,0.084695888,70,0,0.380607815,7600.0,16,0,2,0,1.0
0,0.9999999,52,0,6408.0,,5,0,1,0,0.0
0,0.0,81,0,7.673652695,333.0,6,0,1,0,0.0
0,0.0,54,0,2831.0,,7,0,2,0,0.0
1,0.9999999,50,0,0.513381995,8219.0,5,0,2,0,3.0
0,0.209801634,46,0,0.025235405,5309.0,3,0,0,0,3.0
0,0.021699048,70,0,0.018664889,10500.0,19,0,0,0,0.0
0,0.016585741,38,0,2.171710063,1420.0,10,0,1,0,3.0
0,0.122639625,38,0,0.283603296,3518.0,8,0,1,0,2.0
0,0.444331221,61,0,0.125553914,3384.0,7,0,0,0,0.0
0,0.054039958,37,0,0.46960281,3700.0,8,0,1,0,0.0
0,0.126809856,38,0,0.270621563,6000.0,10,0,2,0,0.0
0,0.494789005,43,0,1.902575588,7143.0,12,0,7,0,2.0
0,0.992010652,48,0,0.098180364,5000.0,3,0,0,0,3.0
0,0.055747368,38,0,0.287494232,6500.0,16,0,1,0,1.0
0,0.0,59,0,4103.0,,6,0,1,0,0.0
1,0.554100702,30,0,0.37704918,2500.0,9,0,0,0,0.0
0,0.526436298,32,0,0.461886496,10166.0,13,0,2,0,3.0
0,0.103866198,46,0,1586.0,,5,0,1,0,0.0
0,0.127774953,48,0,22.0,,1,0,0,0,
0,0.405941764,62,0,0.693079549,9666.0,21,0,2,0,2.0
0,0.123108823,58,0,0.032549729,9400.0,13,0,0,0,1.0
0,0.010757602,80,0,8.0,1.0,14,0,0,0,0.0
0,0.099701621,31,0,0.160842754,3891.0,4,0,0,0,0.0
0,0.203112501,49,0,82.0,,3,0,0,0,2.0
0,0.013416108,70,0,0.252071231,10500.0,12,0,1,0,0.0
0,0.380846573,30,0,0.330505907,3300.0,7,0,0,0,0.0
0,0.108460836,84,0,0.28682515,4500.0,5,0,1,0,0.0
0,0.000799968,45,0,0.304299522,9000.0,9,0,2,0,1.0
0,0.890712311,43,0,0.160382775,5224.0,3,0,0,0,0.0
0,0.0,50,0,0.814123917,1500.0,5,0,1,0,0.0
0,0.042327607,73,0,0.173093402,3500.0,9,0,1,0,0.0
0,0.08457417,53,0,0.346745442,9816.0,15,0,1,0,0.0
0,0.128340402,41,0,4298.0,,10,0,3,0,0.0
0,0.027767836,71,0,0.072801923,9985.0,7,0,0,0,1.0
0,0.004933169,75,0,0.00099975,4000.0,2,0,0,0,0.0
0,0.016145861,73,0,0.087761526,5400.0,34,0,0,0,0.0
0,0.180584431,48,1,0.876353941,6000.0,25,0,3,0,0.0
0,0.065163046,34,0,0.170460855,1800.0,5,0,0,0,0.0
0,0.0,84,0,0.0,2382.0,1,0,0,0,0.0
0,0.229569584,60,1,0.326499906,10633.0,15,0,2,0,0.0
0,0.143863524,69,0,0.687339607,2337.0,10,0,1,0,0.0
0,0.029431333,70,0,0.578070322,6000.0,12,0,3,0,0.0
0,0.346697376,58,4,0.371209597,3000.0,15,0,0,0,1.0
0,0.012302205,79,0,352.0,,3,0,1,0,0.0
0,0.313278666,43,2,0.216302696,12500.0,12,0,1,0,0.0
0,0.102485801,54,0,0.352250489,4598.0,14,0,2,0,0.0
1,0.980203959,60,6,2128.0,,11,1,1,0,0.0
0,0.338127016,38,0,0.313890509,12000.0,14,0,2,0,3.0
0,0.790695704,46,0,3148.0,,13,0,2,0,2.0
0,0.13562146,31,0,1495.0,,4,0,1,0,0.0
1,0.238778231,33,0,0.054103904,3252.0,4,0,0,0,3.0
0,0.098447347,74,0,197.0,,5,0,0,0,0.0
0,0.030106068,68,0,26.0,,1,0,0,0,0.0
0,0.17879106,59,0,107.0,,1,0,0,0,0.0
0,0.246594198,45,0,0.245255651,8272.0,8,0,2,0,1.0
0,0.258208873,59,0,0.464614575,3800.0,12,0,2,0,2.0
0,0.0,25,1,0.05891636,1900.0,2,0,0,0,0.0
0,0.089826906,62,0,0.444134078,5011.0,18,0,1,0,1.0
0,0.597395966,46,0,0.19321667,5542.0,8,0,0,0,3.0
0,0.674878258,76,0,9.460245343,2200.0,11,0,0,0,0.0
0,0.000222215,74,0,0.169517008,5320.0,6,0,1,0,0.0
1,1.02055968,55,1,0.339822158,4160.0,5,0,1,1,0.0
0,0.9999999,55,0,0.040697674,2235.0,3,0,0,0,0.0
0,0.622568872,41,0,0.649191299,1792.0,4,0,1,0,1.0
1,0.021626946,62,0,0.323211973,6948.0,12,1,2,0,1.0
0,0.027532657,42,0,0.002939941,16666.0,3,0,0,0,2.0
0,0.038090043,60,0,0.109412941,7000.0,5,0,1,0,0.0
0,0.170858446,50,0,0.385956861,2178.0,11,0,0,0,0.0
0,0.017090132,41,0,22.0,,5,0,0,0,0.0
0,0.943024917,46,2,0.311445148,7583.0,8,1,1,0,0.0
1,0.9999999,46,0,515.0,,1,1,1,0,0.0
0,0.031353675,46,0,0.352594464,9500.0,13,0,3,0,2.0
1,0.683239059,47,5,0.716453047,7645.0,13,0,2,4,2.0
0,0.465521089,47,0,4085.0,,8,0,1,0,0.0
0,0.113588641,47,0,0.195467422,6000.0,5,0,2,0,0.0
0,0.230746533,41,0,0.219075589,14300.0,11,0,1,0,1.0
0,0.027389439,55,0,0.2176,10624.0,8,0,1,0,1.0
0,0.119040018,42,0,0.43375481,5456.0,12,0,2,0,0.0
0,0.0,30,0,0.864610111,4667.0,7,0,2,0,0.0
0,0.966452206,35,0,0.437691002,2944.0,5,0,0,0,3.0
0,0.34165092,49,0,0.32009824,17100.0,16,0,2,0,2.0
0,0.433390166,51,0,0.428720809,5737.0,23,0,1,0,0.0
0,0.057326385,78,1,888.0,,13,0,1,0,0.0
0,0.001714146,32,0,399.0,,6,0,0,0,0.0
0,0.504885435,51,1,0.247220917,6386.0,8,1,1,2,4.0
0,0.020360219,67,0,0.636648206,4152.0,6,0,1,0,0.0
0,0.9999999,26,0,0.168426104,2083.0,3,0,0,0,0.0
0,0.0,29,0,0.416233507,2500.0,8,0,1,0,0.0
0,0.355766106,65,0,0.253516432,15000.0,10,0,1,0,1.0
0,0.047319014,67,0,0.006517553,6750.0,9,0,0,0,1.0
0,0.132633835,62,0,0.296854231,6770.0,8,0,1,0,0.0
0,0.00511959,53,0,820.0,,2,0,1,0,0.0
0,0.042472893,49,0,0.379745884,13300.0,15,0,2,0,1.0
0,0.023056536,64,0,0.1659857,3915.0,6,0,1,0,0.0
0,0.278772123,44,0,2873.0,0.0,8,0,1,0,2.0
0,0.41283403,52,1,0.086436281,11950.0,8,1,1,1,1.0
0,0.0,73,0,0.0,,2,0,0,0,0.0
0,0.280937648,56,1,0.429009977,18241.0,39,0,4,0,2.0
0,0.0,73,0,0.0,,6,0,0,0,0.0
0,0.05495413,69,0,0.011998857,10500.0,11,0,0,0,0.0
1,2.658585354,36,0,0.262861904,4800.0,5,0,0,0,2.0
0,0.164778868,81,0,0.36120745,7784.0,12,0,1,0,0.0
0,0.175948775,63,0,0.225195633,10350.0,10,0,0,0,1.0
0,0.488921504,43,0,0.859576079,2641.0,10,0,1,0,1.0
0,0.867621996,36,0,0.375304136,4931.0,12,0,0,0,2.0
0,0.972168986,26,1,0.290033595,1785.0,4,0,0,0,0.0
0,0.088718226,74,0,0.031016527,4416.0,7,0,0,0,0.0
0,1.08985025,27,1,0.314121037,1040.0,5,1,0,0,1.0
0,0.018547333,84,0,31.0,,8,0,0,0,0.0
0,0.003999867,55,0,0.001953125,1535.0,3,0,0,0,0.0
0,0.011421621,31,0,0.37653118,7183.0,22,0,2,0,2.0
0,0.025185627,57,0,20.0,,4,0,0,0,0.0
1,1.022995401,30,0,0.612690504,6823.0,14,7,2,1,0.0
0,0.192398656,39,1,0.030324242,40000.0,11,0,0,0,0.0
0,0.390804598,71,0,0.090489381,1082.0,9,0,0,0,0.0
0,0.351539767,37,0,0.227795367,6000.0,9,0,0,0,0.0
0,0.052350095,63,0,0.022036609,5626.0,6,0,0,0,1.0
0,0.158117342,56,0,1.235050196,4581.0,22,0,2,0,2.0
0,0.9999999,66,0,0.182583647,4512.0,2,0,1,0,0.0
0,0.019642175,52,0,0.480835664,6078.0,18,0,1,0,1.0
0,0.0,26,0,0.0,,5,0,0,0,0.0
0,0.007230668,66,0,0.139817629,6250.0,9,0,1,0,0.0
1,0.080657705,64,0,0.394800743,7000.0,5,0,2,0,0.0
0,0.016106855,78,0,0.319103267,4192.0,7,0,1,0,0.0
0,0.415179496,47,1,0.484533102,6917.0,12,0,2,0,0.0
0,0.004499906,40,0,0.463197205,8300.0,7,0,2,0,3.0
0,0.748757559,48,0,0.192510453,5500.0,2,0,0,0,0.0
0,0.0,70,0,1039.0,,7,0,1,0,0.0
0,0.206836414,46,3,0.3498015,6800.0,13,0,3,0,2.0
0,0.0030062,32,0,950.0,,8,0,0,0,0.0
0,0.522206073,74,0,0.293437106,9507.0,9,0,1,0,0.0
0,0.13608105,35,0,0.450669685,5300.0,7,0,2,0,0.0
0,0.014244607,84,0,0.2197982,11000.0,7,0,1,0,0.0
0,0.056838932,63,0,0.515023112,2595.0,4,0,1,0,0.0
0,0.029723571,81,0,0.033919826,5512.0,11,0,1,0,0.0
0,0.222947866,36,0,0.36027814,2300.0,9,0,0,0,1.0
0,0.897153598,44,4,4.025527192,900.0,14,1,1,0,2.0
0,0.162514673,39,1,0.382714306,7080.0,6,0,2,0,2.0
0,0.0,49,0,0.0,3083.0,1,0,0,0,0.0
0,0.011110685,63,0,11.0,,4,0,0,0,3.0
0,0.214274377,27,0,0.205223881,1875.0,10,0,0,0,1.0
0,0.035030732,58,0,11374.0,,9,0,4,0,0.0
1,0.955780416,50,1,0.193214729,7250.0,16,0,0,0,0.0
0,0.074241044,39,1,0.105614358,4345.0,8,0,0,0,2.0
0,0.082875846,41,0,0.383936011,6000.0,14,0,2,0,3.0
0,0.130546923,55,1,0.212275035,6500.0,6,0,1,0,2.0
0,0.152894904,71,0,0.534133105,3500.0,8,0,2,0,0.0
0,0.012302657,68,0,0.020947393,4200.0,6,0,0,0,1.0
1,0.555067768,43,0,1.602958816,2500.0,12,0,2,1,0.0
0,0.01223068,88,1,0.300155521,1285.0,7,0,0,0,0.0
0,0.0,37,0,0.381263617,6425.0,11,0,2,0,3.0
0,0.079820501,70,0,0.026141241,2562.0,5,0,0,0,0.0
0,0.009999882,57,0,0.224987501,18000.0,11,0,1,0,1.0
0,0.65014209,30,0,0.204698825,4000.0,3,0,0,0,0.0
0,0.0,39,0,2.0,1.0,8,0,0,1,0.0
0,0.945669098,68,0,1.451612903,2510.0,8,0,2,0,0.0
0,0.750335811,47,0,0.816186833,4966.0,10,0,3,0,1.0
0,0.067630909,62,0,0.360378298,2008.0,11,0,1,0,0.0
0,0.913529154,66,1,0.550632022,14239.0,16,0,2,0,0.0
1,1.478405316,53,1,106.0,,2,2,0,0,0.0
0,0.9999999,68,0,0.0,,1,0,0,0,0.0
0,0.068361861,70,1,0.340104745,6300.0,7,0,1,0,0.0
0,0.616027899,52,0,0.454594771,9216.0,6,0,2,0,0.0
0,0.033912429,70,0,0.054954205,1200.0,9,0,0,0,1.0
0,0.507972665,69,2,0.193935355,3000.0,10,2,0,2,0.0
0,1.1649388,31,0,976.0,,6,0,0,0,0.0
0,0.9999999,47,1,0.121614252,5500.0,2,2,0,1,1.0
0,0.151442505,44,1,788.0,,18,0,0,0,0.0
0,0.04569543,65,0,13.0,,2,0,0,0,0.0
0,0.027303556,54,0,0.021993263,10093.0,8,0,1,0,0.0
0,0.019396475,45,0,0.165757906,1833.0,6,0,0,0,0.0
0,0.951901603,56,1,0.727045492,6000.0,9,0,2,0,1.0
0,0.003503722,41,0,0.752099832,4166.0,10,0,2,0,2.0
0,0.04598133,45,0,0.180606465,3000.0,13,0,0,1,0.0
0,0.9999999,33,0,0.215577191,2875.0,4,0,0,0,0.0
1,0.302100888,46,0,0.042679633,1850.0,6,0,0,0,0.0
0,0.101405761,56,0,941.0,,20,0,0,0,0.0
0,0.683355738,46,0,0.358234538,7000.0,11,0,1,0,2.0
0,0.55536162,41,0,0.347946765,14050.0,8,0,3,0,0.0
0,0.004842042,59,0,2549.0,,11,0,2,0,0.0
0,0.0,34,1,0.403435711,1920.0,8,0,1,0,2.0
0,0.012579418,63,0,0.221777822,10000.0,10,0,1,0,0.0
0,0.522182303,56,0,0.44437472,11154.0,21,0,2,0,1.0
0,0.002380606,51,0,0.178527382,30000.0,13,0,1,0,0.0
0,0.0,31,0,0.0,3500.0,3,0,0,0,0.0
0,0.021350794,57,0,0.823588206,2000.0,10,0,2,0,0.0
0,0.147820032,61,2,0.336575148,13366.0,14,0,2,0,4.0
0,0.0,66,0,0.352416867,2916.0,13,0,1,0,0.0
0,0.658507394,52,0,0.487329771,5800.0,12,0,1,0,4.0
0,0.227731911,69,0,0.655825703,3166.0,8,0,1,0,0.0
0,0.470932753,66,0,0.81934629,4527.0,20,0,1,0,0.0
0,0.376624526,68,0,0.484540664,15750.0,32,0,2,0,0.0
0,0.13246921,53,0,1734.0,,7,0,1,0,
0,0.100324964,61,0,0.576510208,4750.0,19,0,2,0,1.0
0,1.00259948,43,0,1.080440305,2361.0,5,0,2,0,0.0
0,0.003844876,58,0,0.151346438,8800.0,7,0,1,0,2.0
0,0.498797136,43,0,0.269735472,4800.0,6,0,0,0,0.0
0,0.035311497,51,0,0.231751421,13548.0,11,0,4,0,2.0
0,0.044160969,67,0,3559.0,,13,0,1,0,0.0
0,0.062104211,40,0,0.004060914,3939.0,2,0,0,0,0.0
0,0.000735258,82,0,0.0,2500.0,3,0,0,0,0.0
0,0.794172261,33,0,0.331556148,3000.0,12,0,0,0,0.0
0,0.20806914,56,0,0.172187468,9750.0,14,0,2,0,0.0
0,0.020486334,69,0,0.432007924,7066.0,14,0,2,0,1.0
0,0.97360176,56,2,0.442854342,5100.0,5,1,1,0,0.0
0,0.156131705,52,0,0.126012756,5800.0,5,0,0,0,1.0
0,0.227917361,48,0,0.539642482,4754.0,5,0,2,0,3.0
0,0.332304137,47,0,0.228251977,11000.0,6,0,1,0,2.0
1,0.973005399,42,2,0.224948406,4360.0,7,0,0,3,2.0
